GEM plant ID,Plant name (English),Owner,Parent (English),Country/area,Region,Latitude,Longitude,capacity_ttpa,n_operating_units,Plant age (years),Main production equipment
P100000121140,Guangxi Deyuan Metallurgy Co Ltd (Yujiangbian),Guangxi Deyuan Metallurgy Co Ltd,Fujian Yongjianguo Investment Development Co Ltd [50.0%]; natural person(s) [35.0%]; Guangxi Changheng Investment Co Ltd [15.0%],China,Asia Pacific,22.85831,108.90109,,0,,EAF
P100000120395,Guangxi Guifeng Special Steel Co Ltd,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Guangxi Longzhou Yishuo Investment Management Co Ltd [100.0%],China,Asia Pacific,23.987136,111.914197,1725.0,1,24.0,EAF
P100000120095,Guangxi Guigang Iron and Steel Group Co Ltd,Guangxi Guigang Iron and Steel Group Co Ltd,natural person(s) [44.0%]; Guigang Helong Investment Partnership LP [41.8%]; Guigang Herun Investment Partnership LP [12.5%]; unknown [1.7%],China,Asia Pacific,23.088182,109.634638,1400.0,2,23.0,BOF; BF
P100000120363,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,Guangxi Guigang Iron and Steel Group Guigang Guibao SPECIAL Steel Co Ltd,Guangxi Guigang Iron and Steel Group Co Ltd [44.0%]; Guigang Helong Investment Partnership LP [41.8%]; Guigang Herun Investment Partnership LP [12.5%]; unknown [1.7%],China,Asia Pacific,23.089502,109.63938,1200.0,1,8.0,EAF
P100000120368,Guangxi Guixin Iron and Steel Group Co Ltd,Guangxi Guixin Steel Group Co Ltd,Guangxi Guixin Steel Group Co Ltd [100.0%],China,Asia Pacific,23.978962,111.735523,6050.0,1,33.0,BF; BOF; EAF
P100000120394,Guangxi Guixin Iron and Steel Intelligent Manufacturing Co Ltd,Hezhou Zhaoxin Hardware Products Co Ltd,Hezhou Zhaoxin Hardware Products Co Ltd [100.0%],China,Asia Pacific,23.978567,111.735529,750.0,1,26.0,EAF
P100000120397,Guangxi Hezhou Kexinda Metal Products Co Ltd,Guangxi Hezhou Kexinda Metal Products Co Ltd,Guangxi Hezhou Kexinda Metal Products Co Ltd [100.0%],China,Asia Pacific,23.979937,111.745037,1150.0,1,22.0,EAF
P100000120396,Guangxi Hezhou Pengda New Materials Co Ltd,Hezhou Xindu Sanyuan Casting Co Ltd,Hezhou Xindu Sanyuan Casting Co Ltd [100.0%],China,Asia Pacific,23.987007,111.739775,780.0,1,10.0,EAF
P100000120306,Guangxi Iron and Steel Group Co Ltd Fangchenggang Iron & Steel Base,Guangxi Iron and Steel Group Co Ltd,Liuzhou IRON&STEEL Co Ltd [45.8%]; Guangxi Liuzhou Iron and Steel Group Co Ltd [45.6%]; China Baowu Steel Group Co Ltd [8.6%],China,Asia Pacific,21.580723,108.400896,8400.0,1,6.0,BF; BOF
P100000120374,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Guangxi Liuzhou Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,21.67261,109.741866,0.0,2,13.0,BF; Steel other/unspecified; Iron other/unspecified
P100000120393,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Guangxi Longzhou Yishuo Investment Management Co Ltd [100.0%],China,Asia Pacific,22.326361,106.94616,0.0,1,11.0,BF
P100000120094,Guangxi Shenglong Metallurgical Co Ltd,Guangxi Shenglong Metallurgical Co Ltd,Guangxi Shenglong Metallurgical Co Ltd [100.0%],China,Asia Pacific,21.687637,108.412344,9783.0,1,23.0,BF; BOF
P100000120369,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,Guangdong Jinhai Brilliant Group Co Ltd [100.0%],China,Asia Pacific,23.518229,111.235509,1500.0,1,16.0,EAF
P100000120367,Guilin Pinggang Iron and Steel Co Ltd,Guilin Pinggang Iron and Steel Co Ltd,Guangxi Xingui Steel Group Co Ltd [65.0%]; natural person(s) [35.0%],China,Asia Pacific,24.673567,110.78959,1200.0,1,29.0,EAF
P100000120098,Guizhou Ganglian Industrial Group Co Ltd,Guizhou Ganglian Industrial Group Co Ltd,Guizhou Ganglian Industrial Group Co Ltd [100.0%],China,Asia Pacific,27.615147,106.949926,1325.0,1,12.0,EAF
P100000120364,Guizhou Hexing Steel Co Ltd,Guizhou Hexing Metal Products Co Ltd,natural person(s) [65.0%]; Guizhou Mindong Economic and Trade Co Ltd [35.0%],China,Asia Pacific,26.509525,107.570458,500.0,1,14.0,EAF
P100000120360,Guizhou Juxin Iron and Steel Group Co Ltd,Qianxinan Prefecture Juxin Industry & Trade General Co,Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],China,Asia Pacific,25.150857,105.041722,490.0,1,33.0,EAF
P100000120097,Guizhou United Iron and Steel Group Co Ltd,Guizhou United Steel (Group) Co Ltd,Guiyang Changle Iron and Steel Co Ltd [33.3%]; Qianxinan Prefecture Juxin Industry & Trade General Co [33.3%]; Zunyi County Fuxin Iron & Steel Product Co Ltd [33.3%],China,Asia Pacific,27.591691,106.814024,1990.0,1,12.0,EAF
P100000120839,Gulf Tubing Company Ras Al-Khair steel plant,Gulf Tubing Co,SMS Holding GmbH; Vitkovice Heavy Machinery AS,Saudi Arabia,Middle East,27.502041,49.189647,,0,,EAF
P100000120507,Gunung Raja Paksi North Sumatra steel plant,PT Gunung Raja Paksi Tbk,PT Gunung Raja Paksi Tbk [100.0%],Indonesia,Asia Pacific,3.66445,98.666166,,0,,BF; EAF
P100000120506,Gunung Raja Paksi South Kalimantan steel plant,PT Gunung Raja Paksi Tbk,PT Gunung Raja Paksi Tbk [100.0%],Indonesia,Asia Pacific,-3.460837,115.950278,,0,,Iron other/unspecified; Steel other/unspecified
P100000120499,Gunung Raja Paksi West Java steel plant,PT Gunung Raja Paksi Tbk,PT Gunung Raja Paksi Tbk [100.0%],Indonesia,Asia Pacific,-6.282658,107.117683,2800.0,2,40.0,EAF; DRI; BF; BOF
P100000120872,Habas Aliaga steel plant,Habas Industrial and Medical Gases Production Industries AŞ,Habas Industrial and Medical Gases Production Industries AŞ [100.0%],Türkiye,Europe,38.751462,26.950172,4500.0,1,39.0,EAF
P100000120856,Hadeed Metal Manufacturing Co Damascus steel plant,Hadeed Metal Manufacturing Co,Hadeed Metal Manufacturing Co [100.0%],Syria,Middle East,33.626258,36.574968,800.0,1,14.0,EAF
P100000121174,Hai Kwang Enterprise Kaohsiung steel plant,Hai Kwang Enterprise Corp,Hai Kwang Enterprise Corp [100.0%],Taiwan,Asia Pacific,22.550634,120.365645,600.0,1,57.0,EAF
P100001063796,Haicheng Hengsheng Casting Co Ltd,Haicheng Hengsheng Casting Co Ltd,Haicheng Hengsheng Casting Co Ltd [100.0%],China,Asia Pacific,41.057478,122.8328,760.0,1,26.0,BF; BOF
P100000120491,Halyvourgiki Eleusis steel plant,Halyvourgiki SA,Halyvourgiki SA [100.0%],Greece,Europe,38.043873,23.508083,,0,91.0,BF; BOF; EAF
P100000120102,Handan Iron and Steel Group Co Ltd,Handan Iron and Steel Group Co Ltd,HBIS Group Co Ltd [100.0%],China,Asia Pacific,36.601308,114.439889,,0,64.91,BF; BOF
P100000120326,Handan Steel Group Handan Bao Steel Co Ltd,Hanshan Iron and Steel Co Ltd,HBIS Group Co Ltd [100.0%],China,Asia Pacific,36.685881,113.837073,4488.0,1,4.0,BF; BOF
P100000120334,Hangda Steel Co Ltd,Dazhou Hangda Steel Co Ltd,Dazhou Hangda Steel Co Ltd [100.0%],China,Asia Pacific,31.435149,107.685981,1000.0,1,22.31,EAF
P100000120705,Hansco Hwanyoung Steel Dangjin plant,Hwanyoung Steel Industries Co Ltd,KISCO Corp,South Korea,Asia Pacific,36.956486,126.616956,800.0,1,32.8,EAF
P100000120800,HBIS GROUP Serbia Iron & Steel plant Belgrade,HBIS Group Serbia Iron & Steel Beograd doo,HBIS Group Co Ltd,Serbia,Europe,44.606332,20.970066,2199.0,1,62.0,BF; BOF
P100000120315,Hbis Laoting Steel Co Ltd,HBIS Laoting Steel Co Ltd,HBIS Co Ltd [69.1%]; HBIS Group Co Ltd [7.7%]; Hebei Province Jicai Lndustryl Equity Lnvestment Fund Co Ltd [7.0%]; China Everbright Group Ltd [6.5%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [3.0%]; Tangshan City Development Group Co Ltd [2.9%]; Gansu Financial Holding Group Co Ltd [2.0%]; unknown [0.9%]; Gansu Highway Aviation Tourism Investment Group Co Ltd [0.8%],China,Asia Pacific,39.257823,119.033567,7450.0,1,6.0,BF; BOF; EAF
P100000121045,Hebei Anfeng Iron and Steel Co Ltd,Hebei Anfeng Iron & Steel Co Ltd,Hebei Anfeng Iron & Steel Co Ltd [100.0%],China,Asia Pacific,39.65849,118.894804,7100.0,1,24.0,BF; BOF
P100000120135,Hebei Baoxin Iron and Steel Group Co Ltd,Hebei Baoxin Iron and Steel Group Co Ltd,Hebei Baoxin Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,36.555205,114.108273,,0,19.0,BF; BOF
P100000120508,Hebei Bishi Central Java steel plant,Hebei Bishi Industry Group Co Ltd,Hebei Bishi Industry Group Co Ltd [100.0%],Indonesia,Asia Pacific,-6.896426,110.220286,,0,,BF; BOF; Iron other/unspecified; Steel other/unspecified
P100000121249,Hebei Bishi Inner Mongolia iron and steel plant,Inner Mongolia (Naiman) Jingan Non-ferrous Metal Materials Co Ltd,Inner Mongolia (Naiman) Jingan Non-ferrous Metal Materials Co Ltd [100.0%],China,Asia Pacific,43.696186,122.219433,,0,,DRI; EAF
P100000120119,Hebei Donghai Special Steel Co Ltd,Hebei Donghai SPECIAL Steel Group Co Ltd,Hebei Donghai SPECIAL Steel Group Co Ltd [100.0%],China,Asia Pacific,39.610605,118.474722,10001.0,1,17.0,BF; BOF
P100001064139,Hebei Guanfeng Metallurgical Industry Co Ltd,Hebei Guanfeng Metallurgical Industry Co Ltd,Hebei Guanfeng Metallurgical Industry Co Ltd [100.0%],China,Asia Pacific,36.73422,114.111085,0.0,1,18.93,BF
P100000120151,Hebei Huaxi Iron and Steel Co Ltd,Luannan Huarui Steel Co Ltd,Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],China,Asia Pacific,39.51833,118.715766,,0,19.0,BF; BOF
P100000120323,Hebei Huaxi Special Steel Co Ltd,Hebei Huaxi Special Steel Co Ltd,Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],China,Asia Pacific,39.260784,119.005925,1824.0,1,5.0,BF; BOF
P100000120378,Hebei Huaxin Special Steel Co Ltd,Hebei Huaxin Special Steel Co Ltd,Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],China,Asia Pacific,36.53048,114.245262,1350.0,1,5.0,BF; BOF
P100001064078,Hebei Jingdong Pipe Industry Co Ltd,Hebei Jingdong Pipe Industry Co Ltd,Hebei Jingdong Pipe Industry Co Ltd [100.0%],China,Asia Pacific,39.932656,118.836844,0.0,1,23.65,BF; EAF
P100000120117,Hebei Jinxi Iron and Steel Group Co Ltd,Hebei Jinxi Iron & Steel Group Co Ltd,Gold Geneses Development Ltd [57.2%]; FIRST GLORY SERVICES Ltd [38.0%]; unknown [4.8%],China,Asia Pacific,40.209844,118.220547,5000.0,1,40.0,BF; BOF
P100000120350,Hebei Longfengshan Casting Co Ltd,Hebei PROVINCE Longfengshan Casting Industry Co Ltd,natural person(s) [90.1%]; China Development Bank Corp [9.9%],China,Asia Pacific,36.705105,114.105387,0.0,1,27.0,BF
P100000120307,Hebei Mingbin Iron and Steel Co Ltd,Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,natural person(s) [49.0%]; Hebei Puyang Industrial Group Co Ltd [33.2%]; Longxiang Group (Hong Kong) [17.8%],China,Asia Pacific,36.631491,113.968635,,0,,BF; BOF
P100000120113,Hebei Puyang Iron and Steel Co Ltd,Hebei Puyang Iron and Steel Co Ltd,Hebei Puyang Industrial Group Co Ltd [65.0%]; Longxiang Group (Hong Kong) [35.0%],China,Asia Pacific,36.733675,113.925995,5567.0,2,34.0,BF; BOF
P100000120145,Hebei Rongxin Steel Co Ltd,Hebei Rongxin Iron & Steel Co Ltd,Tangshan Xinfengsheng Trade Co Ltd [72.6%]; Hebei Xinda Iron and Steel Co Ltd [27.4%],China,Asia Pacific,39.880661,118.558755,2300.0,2,24.0,BF; BOF
P100000120325,Hebei Taihang Iron and Steel Group Co Ltd,Hebei Taihang Iron and Steel Group Co Ltd,Hebei Taihang Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,36.613716,114.082349,3950.0,1,5.0,BF; BOF
P100000120150,Hebei Tangyin Iron and Steel Co Ltd,Hebei Tangyin IRON&STEEL Co Ltd,HBIS Group Co Ltd [51.0%]; Hebei Yinshui Industrial Group Co Ltd [49.0%],China,Asia Pacific,39.699354,118.213188,,0,14.0,BF; BOF
P100000120328,Hebei Tangyin Iron and Steel Co Ltd Caofeidian base,Hebei Tangyin IRON&STEEL Co Ltd,HBIS Group Co Ltd [51.0%]; Hebei Yinshui Industrial Group Co Ltd [49.0%],China,Asia Pacific,39.160401,118.429806,2300.0,1,20.0,BF; BOF
P100000120324,Hebei Tianzhu Iron and Steel Group Co Ltd,Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd [100.0%],China,Asia Pacific,39.270032,119.01376,3034.0,1,4.0,BF; BOF
P100000120149,Hebei Tianzhu Iron and Steel Group Co Ltd Fengrun Plant,Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd,Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd [100.0%],China,Asia Pacific,39.803524,118.205663,,0,19.5,BF; BOF
P100000120115,Hebei Wenfeng Iron and Steel Co Ltd,Hebei Wenfeng STEEL&IRON Co Ltd,Hebei Wenfeng STEEL&IRON Co Ltd [100.0%],China,Asia Pacific,36.64577,114.124258,,0,20.0,BF; BOF
P100000120742,Hebei Xin Wu an Steel Malaysia plant,Hebei Xinwuan Iron and Steel Group Co Ltd,Hebei Xinwuan Iron and Steel Group Co Ltd [100.0%],Malaysia,Asia Pacific,3.586453,113.359851,,0,,BF; BOF
P100000120136,Hebei Xin Wuan Steel Group Hongrong Iron and Steel Co Ltd,Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,Hebei Puyang Industrial Group Co Ltd [45.5%]; Xianghe Hongcheng New Energy Technology Co Ltd [27.6%]; Longxiang Group (Hong Kong) [24.5%]; unknown [2.4%],China,Asia Pacific,36.640411,113.981172,1350.0,1,42.0,BF; BOF
P100000120133,Hebei Xin Wuan Steel Group Wenan Iron and Steel Co Ltd,Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,natural person(s) [49.0%]; Hebei Puyang Industrial Group Co Ltd [33.2%]; Longxiang Group (Hong Kong) [17.8%],China,Asia Pacific,36.679431,114.169024,1400.0,1,23.0,BF; BOF
P100000120142,Hebei Xinda Iron and Steel Group Co Ltd,Hebei Xinda Iron and Steel Co Ltd,Tangshan Xinfengsheng Trade Co Ltd [72.6%]; natural person(s) [27.4%],China,Asia Pacific,39.898362,118.579364,5000.0,1,24.0,BF; BOF
P100000121218,Hebei Xinfeng Suez Canal Economic Zone steel complex,Hebei Xinfeng High-pressure Flange and Pipe Fitting Co Ltd,Hebei Xinfeng High-pressure Flange and Pipe Fitting Co Ltd [100.0%],Egypt,Africa,29.707611,32.28672,,0,,EAF
P100000120138,Hebei Xinghua Iron and Steel Co Ltd,Hebei Xinghua Iron and Steel Co Ltd,Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],China,Asia Pacific,36.744936,114.111602,,0,23.0,BF; BOF
P100000120137,Hebei Xinjin Iron and Steel Co Ltd,Hebei Xinjin Iron and Steel Co Ltd,WEALTH GROUP INVESTMENT LIMITED [78.0%]; Wu'an Hongji Investment Co Ltd [12.7%]; unknown [4.1%],China,Asia Pacific,36.715632,114.208992,2700.0,1,33.0,BF; BOF
P100000120130,Hebei Xinwuan Iron and Steel Group Xinhui Metallurgy Co Ltd,Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd,Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd [100.0%],China,Asia Pacific,36.664097,114.115263,1575.0,1,26.0,EAF; BF; BOF
P100000120099,Hebei Xinxing Ductile Iron Pipes Co Ltd,Hebei Xinxing Ductile Iron Pipes Co Ltd,Xinxing Ductile Iron Pipes Co Ltd [100.0%],China,Asia Pacific,36.621504,114.128189,2500.0,1,33.0,BF; BOF
P100000120111,Hebei Yanshan Iron and Steel Group Co Ltd,Hebei Yanshan Iron and Steel Group Co Ltd,Hebei Yanshan Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,39.925508,118.672757,9990.0,1,24.0,BF; BOF; EAF
P100000120131,Hebei Yongyang Special Steel Group Co Ltd,Hebei YongYang Special Steel Group Co Ltd,Handan Yongnian Shengda Steel Co Ltd [49.0%]; WEALTH GROUP INVESTMENT LIMITED [39.8%]; Wu'an Hongji Investment Co Ltd [6.5%]; unknown [2.1%],China,Asia Pacific,36.786851,114.376132,1610.0,1,33.0,BF; BOF; EAF
P100000120401,Hebei Zhangxuan High Tech Co Ltd,Hbzx HIGH Tech Co Ltd,HBIS Group Co Ltd [100.0%],China,Asia Pacific,40.607977,115.067516,1800.0,1,3.0,DRI; EAF
P100000120311,Hebei Zongheng Group Fengnan Iron and Steel Co Ltd,Hebei Zongheng Group Fengnan Iron & Steel Co Ltd,Hebei Xinhua United Metallurgical Holding Group Co Ltd [43.2%]; China Railway Materials Group Holdings Ltd [27.0%]; Shuangyao Investment Co Ltd [21.1%]; Sinogiant Steel HOLDINGS Group Ltd [7.9%]; unknown [0.9%],China,Asia Pacific,39.222566,118.094201,7700.0,1,7.0,BF; BOF
P100000120157,Heilongjiang Jianlong Iron and Steel Co Ltd,Heilongjiang Jianlong Iron and Steel Co Ltd,Beijing Jianlong Investment Co Ltd [90.2%]; unknown [9.8%],China,Asia Pacific,46.602297,131.071877,2001.0,1,23.0,BF; BOF
P100000121196,Hellenic Halyvourgia Velestino steel plant,Hellenic Halyvourgia SA,Hellenic Halyvourgia SA [100.0%],Greece,Europe,39.38588,22.80745,1000.0,1,63.0,EAF
P100000120331,Henan Angang Zhoukou Iron and Steel Co Ltd,Henan Angang Zhoukou Iron and Steel Co Ltd,Anyang Iron & Steel Co Ltd [76.9%]; Zhoukou Investment Group Co Ltd [9.1%]; Henan Agric. Synthesis Exploitation Co Ltd [4.6%]; unknown [4.4%]; Sanmenxia Investment Group Co Ltd [2.4%]; Kaifeng Construction Lnvestment Co Ltd [1.2%]; Xinxiang Muye Development Management Co Ltd [0.9%]; Hoyer GmbH [0.2%]; China Logistics Group Co Ltd [0.1%]; Beijing Guanglong Enterprise Management Consulting Center LP [0.1%]; Guangxi Yingtongtong Investment Co Ltd [0.1%]; Huludao Hongyun Group Co Ltd [0.0%]; Sichuan Development Holding Co Ltd [0.0%]; Wuhan Industrial Investment Holding Group Co Ltd [0.0%]; Shihezi Shangde Equity Investment Partnership LP [0.0%],China,Asia Pacific,33.364534,115.099661,1750.0,1,5.0,BF; BOF; EAF
P100000120169,Henan Changtai Stainless Steel Plate Co Ltd,Henan Changtai Stainless Steel Plate Co Ltd,Ma'anshan Jiatong Enterprise Management Partnership (General Partnership) [65.0%]; natural person(s) [32.3%]; unknown [2.7%],China,Asia Pacific,34.702951,112.955911,,0,14.0,BF; BOF
P100000120167,Henan Fengbao Special Steel Co Ltd,Henan Fengbao SPECIAL Steel Co Ltd,Henan Fengbao SPECIAL Steel Co Ltd [100.0%],China,Asia Pacific,36.131666,113.872158,1500.0,2,25.0,BF; BOF
P100001064248,Henan Fuhua Steel Group Co Ltd,Henan Fuhua Iron & Steel Group Co Ltd,Henan Fuhua Iron & Steel Group Co Ltd [100.0%],China,Asia Pacific,34.462949,113.700844,1200.0,1,26.47,EAF
P100000121086,Henan Jinhui Industrial Group,Henan Xinjinhui Stainless Steel Industry Co Ltd,Henan JINHUI Stainless Indutrial Group Co Ltd [83.0%]; Changge Huida Trading Co Ltd [17.0%],China,Asia Pacific,34.263509,113.853979,1400.0,1,21.0,BF; EAF
P100000120164,Henan Jiyuan Iron and Steel Group Co Ltd,Henan Jiyuan Iron & Steel (Group) Co Ltd,Henan Jiyuan Iron and Steel Investment Holding Co Ltd [48.6%]; unknown [35.0%]; Tianjin Jinyuan Guotai Enterprise Management Consulting Co Ltd [10.0%]; Trade Union Committee of Henan Jiyuan Iron and Steel (Group) [6.4%],China,Asia Pacific,35.086396,112.553774,5038.0,2,68.0,BF; BOF; EAF
P100000120168,Henan Yaxin Iron and Steel Group Co Ltd,Henan YAXIN Steel Industry Co Ltd,Henan YAXIN Steel Industry Co Ltd [100.0%],China,Asia Pacific,35.879956,114.334825,2000.0,2,23.0,BF; BOF
P100000120180,Hengyang Valin Steel Tube Co Ltd,Hengyang Valin Steel Tube Co Ltd,Hunan Valin Steel Co Ltd [85.9%]; Hunan Valin Iron & Steel Group Co Ltd [10.0%]; Hunan Development Investment Group Co Ltd [1.4%]; Hunan Caixin Financial Holding Group Co Ltd [1.4%]; Hunan Xingxiang Investment Holding Group Co Ltd [1.3%]; unknown [0.0%],China,Asia Pacific,26.865484,112.576853,1300.0,1,68.0,BF; EAF
P100000120091,Heping Yueshen Steel Industry Co Ltd,Heping Yueshen Steel Industrial Co Ltd,Heping Yueshen Steel Industrial Co Ltd [100.0%],China,Asia Pacific,24.49796,114.93888,1400.0,1,15.0,EAF
P100000120090,Heyuan Derun Steel Co Ltd Dongjiang Jinzhu Industrial Park,Heyuan Derun Steel Co Ltd,Fujian Lanyue Investment Partnership LP [25.5%]; Fujian Lantian Investment Partnership LP [16.7%]; Fujian Lanze Investment Partnership LP [14.0%]; unknown [10.5%]; Fujian Jinkun Investment Co Ltd [4.3%]; Fuzhou Deyu Investment Co Ltd [4.3%]; Fujian Taisong Investment Co Ltd [3.8%]; Fujian Honghang Investment Co Ltd [2.0%]; Fujian Xinghan Investment Co Ltd [2.0%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Yinchen Investment Co Ltd [1.9%]; Fenghe Investment (Fujian) Co Ltd [1.7%]; Fujian Jingyuan Investment Co Ltd [1.7%]; Fujian Junao Investment Co Ltd [1.7%]; Fujian Yongxinqi Investment Co Ltd [1.7%]; Yuncheng Investment (Fujian) Co Ltd [1.7%]; Fujian Quanlong Investment Co Ltd [1.6%]; Fujian Shengwei Investment Co Ltd [1.6%]; Fujian Shunle Investment Co Ltd [1.5%],China,Asia Pacific,23.693659,114.743048,,0,49.0,EAF
P100000121139,Heyuan Derun Steel Co Ltd LanTang Industrial Park,Heyuan Derun Steel Co Ltd,Fujian Lanyue Investment Partnership LP [25.5%]; Fujian Lantian Investment Partnership LP [16.7%]; Fujian Lanze Investment Partnership LP [14.0%]; unknown [10.5%]; Fujian Jinkun Investment Co Ltd [4.3%]; Fuzhou Deyu Investment Co Ltd [4.3%]; Fujian Taisong Investment Co Ltd [3.8%]; Fujian Honghang Investment Co Ltd [2.0%]; Fujian Xinghan Investment Co Ltd [2.0%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Yinchen Investment Co Ltd [1.9%]; Fenghe Investment (Fujian) Co Ltd [1.7%]; Fujian Jingyuan Investment Co Ltd [1.7%]; Fujian Junao Investment Co Ltd [1.7%]; Fujian Yongxinqi Investment Co Ltd [1.7%]; Yuncheng Investment (Fujian) Co Ltd [1.7%]; Fujian Quanlong Investment Co Ltd [1.6%]; Fujian Shengwei Investment Co Ltd [1.6%]; Fujian Shunle Investment Co Ltd [1.5%],China,Asia Pacific,23.39775,114.898646,1650.0,1,3.0,EAF
P100001063289,Heyuan Yuancheng Huafa Metal Products Co Ltd,Heyuan Huacheng Metal Products Co Ltd,Heyuan Huacheng Metal Products Co Ltd [100.0%],China,Asia Pacific,23.56658,114.598993,620.0,1,21.89,EAF
