GEM plant ID,Plant name (English),Owner,Parent (English),Country/area,Region,iso3,Latitude,Longitude,Plant age (years),capacity_ttpa,n_operating_units,Main production equipment,litpop_value_usd,litpop_sum_25km_usd,litpop_ncells_25km,litpop_cell_lat,litpop_cell_lon,match_distance_km
P100000120206,Posco Zhangjiagang Stainless Steel Co Ltd,Guangdong Guangqing Metal Technology Co Ltd,Guangdong Guangqing Metal Technology Co Ltd [100.0%],China,Asia Pacific,CHN,31.980237,120.571455,19.59,1100.0,1,EAF,5052871258.0219145,148182667214.4578,22,31.95833333,120.54166667,3.718579625376005
P100000120558,Prakash Industries Janjgir steel plant,Prakash Industries Ltd,Prakash Industries Ltd [100.0%],India,Asia Pacific,IND,22.004694,82.671666,33.0,1190.0,1,DRI; IF,465552274.1725282,5599758531.761893,25,22.04166667,82.70833333,5.584628843758642
P100000121190,Prakash Sponge Iron and Power Challakere steel plant,Prakash Sponge Iron and Power Pvt Ltd,Prakash Sponge Iron and Power Pvt Ltd [100.0%],India,Asia Pacific,IND,14.152912,76.665824,,0.0,1,DRI; EAF; IF,10655640.702493113,667891194.5738244,22,14.125,76.625,5.386059168074161
P100000120110,Qian an Jiujiang Wire Co Ltd,Qian'an City Jiujiang Wire Co Ltd,Qian'an City Jiujiang Wire Co Ltd [100.0%],China,Asia Pacific,CHN,39.952209,118.559444,24.0,7079.0,1,BF; BOF; EAF,1205952791.2560177,26184257508.520584,31,39.95833333,118.54166667,1.6612649178146857
P100000120100,Qian an Zhayi Steel Group Co Ltd,Qian'an Zhayi Steel Group Co Ltd,Qian'an Zhayi Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,40.044026,118.552001,22.0,1500.0,1,EAF; BF; BOF,722897426.2393645,20922674707.457275,31,40.04166667,118.54166667,0.9180137879489347
P100000120239,Qingdao Special Iron and Steel Co Ltd,Qingdao Special Iron and Steel Co Ltd,Citic Pacific Special Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,35.6296,119.722335,13.0,4170.0,1,BF; BOF; EAF,431849713.01466113,3766118251.1097937,18,35.625,119.70833333,1.3649598615704726
P100001063756,Qinglong Manchu Autonomous County Delong Foundry Development Co Ltd,Qinglong Manzhu Autonomous County Delong Casting Industry Development Co Ltd,Qinglong Manzhu Autonomous County Delong Casting Industry Development Co Ltd [100.0%],China,Asia Pacific,CHN,40.427008,119.219855,15.87,1350.0,1,BF; BOF,14286152.175898882,571913381.0871459,29,40.45833333,119.20833333,3.6171148647683027
P100000120372,Qinhuangdao Baigong Steel Co Ltd,Qinhuangdao Baigong Steel Co Ltd,Tangshan Universal Industrial Development Co Ltd [100.0%],China,Asia Pacific,CHN,39.748773,118.819472,20.0,2260.0,1,BF; BOF; EAF,1644959560.7920702,18213193280.37356,31,39.70833333,118.79166667,5.086693083921233
P100000120152,Qinhuangdao Hongxing Iron and Steel Co Ltd,Qinhuangdao Hongxing Iron & Steel Co Ltd,Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],China,Asia Pacific,CHN,39.700721,118.871477,24.0,3450.0,1,BF; BOF,853581286.6142415,17701261726.720314,31,39.70833333,118.875,0.8985080412232831
P100001064261,Qinyang Hongda Iron & Steel Co Ltd,Qinyang Hongda Iron & Steel Co Ltd,Qinyang Hongda Iron & Steel Co Ltd [100.0%],China,Asia Pacific,CHN,35.184849,112.902248,23.0,500.0,1,EAF,514258504.00895184,18519740255.656933,27,35.20833333,112.875,3.598515204542783
P100000120304,Quzhou Yuanli Metal Products Co Ltd,Quzhou Yuanli METAL Products Co Ltd,Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],China,Asia Pacific,CHN,28.893407,118.867125,35.0,5000.0,2,BF; BOF,1274727897.9611301,18757567892.70513,25,28.875,118.875,2.185664407313242
P100000120553,Ramsarup Industries Kharagpur steel plant,Ramsarup Industries Ltd,Shyam Metalics and Energy Ltd,India,Asia Pacific,IND,22.977477,88.457443,19.0,0.0,1,BF; DRI; EAF,3789988245.8372393,56289587072.09856,23,22.95833333,88.45833333,2.1306326282991592
P100001025938,Rashmi Green Hydrogen Steel Kharagpur steel plant,Rashmi Green Hydrogen Steel Pvt Ltd,Rashmi Green Hydrogen Steel Pvt Ltd [100.0%],India,Asia Pacific,IND,22.331489,87.398085,,,0,BF; BOF,1986124537.7752411,15135404865.391726,26,22.29166667,87.375,5.024647667045375
P100000120556,Rashmi Metaliks Jamuria steel plant,Rashmi Metaliks Ltd,Rashmi Metaliks Ltd [100.0%],India,Asia Pacific,IND,23.706343,87.07774,,,0,BOF; EAF; Iron other/unspecified,2472734054.712556,59632840138.32006,26,23.70833333,87.04166667,3.6793401942432182
P100000120555,Rashmi Metaliks Kharagpur steel plant,Rashmi Metaliks Ltd,Rashmi Metaliks Ltd [100.0%],India,Asia Pacific,IND,22.360664,87.295932,22.0,498.0,1,BF; IF,2985882028.961829,14156809346.931492,23,22.375,87.29166667,1.6533300056393285
P100000120531,RINL Vizag Steel plant,Rashtriya Ispat Nigam Ltd,Rashtriya Ispat Nigam Ltd [100.0%],India,Asia Pacific,IND,17.612846,83.191918,37.0,7300.0,1,BF; BOF,4255549611.1018696,27847472746.96944,12,17.625,83.20833333,2.2029401257761143
P100000120240,Rizhao Steel Holding Group Co Ltd,Rizhao Steel Holding Group Co Ltd,Jinghua Rigang Holding Group Co Ltd [98.8%]; unknown [1.2%],China,Asia Pacific,CHN,35.16535,119.366672,22.77,11300.0,1,BF; BOF; DRI,784949051.4879102,17666682118.644394,13,35.20833333,119.375,4.839084397114078
P100001025819,Rungta Mines Chaliyama steel plant,Rungta Mines Ltd,Rungta Mines Ltd [100.0%],India,Asia Pacific,IND,22.588359,85.905724,,696.0,1,DRI; IF; BF; Steel other/unspecified,134689600.47245446,2839598158.4254155,26,22.625,85.875,5.152355226721824
P100000120569,Rungta Mines Dhenkanal steel plant,Rungta Mines Ltd,Rungta Mines Ltd [100.0%],India,Asia Pacific,IND,20.764524,85.299318,5.0,206.0,1,DRI; IF; BF; BOF; EAF,523384374.02003706,6293674654.628268,24,20.79166667,85.29166667,3.1211964402759733
P100000121186,Rungta Mines Kamanda steel plant,Rungta Mines Ltd,Rungta Mines Ltd [100.0%],India,Asia Pacific,IND,21.928511,85.223988,,347.0,1,DRI; IF; BF; EAF,74366526.85200581,1960460993.3049457,26,21.95833333,85.20833333,3.6882881330674095
P100000121185,Rungta Mines Karakhendra steel plant,Rungta Mines Ltd,Rungta Mines Ltd [100.0%],India,Asia Pacific,IND,22.140174,85.414616,0.0,126.0,1,IF; BF; DRI; EAF,381858769.2588554,3541787034.3762994,26,22.125,85.375,4.4155941835447425
P100001025818,Rungta Mines Karakolha sponge iron plant,Rungta Mines Ltd,Rungta Mines Ltd [100.0%],India,Asia Pacific,IND,22.13237,85.417031,20.0,0.0,1,DRI; IF,423843395.00201446,3541787034.3762994,26,22.125,85.45833333,4.332536219216066
P100000120549,SAIL Alloy steel plant,Steel Authority of India Ltd,Steel Authority of India Ltd [100.0%],India,Asia Pacific,IND,23.522882,87.275935,61.13,501.0,1,EAF,1554639245.0040002,19741056243.67254,25,23.54166667,87.29166667,2.6334621444711286
P100000120525,SAIL Bhilai steel plant,Steel Authority of India Ltd,Steel Authority of India Ltd [100.0%],India,Asia Pacific,IND,21.185157,81.394207,67.0,6999.0,2,BF; BOF; Iron other/unspecified,2864194758.671946,21659202475.12976,24,21.20833333,81.375,3.25674838885081
P100000120526,SAIL Bokaro steel plant,Steel Authority of India Ltd,Steel Authority of India Ltd [100.0%],India,Asia Pacific,IND,23.671677,86.10687,54.0,4652.0,1,BF; BOF; Steel other/unspecified,2059046124.5198247,23243542674.479458,27,23.70833333,86.125,4.474577182804243
P100000120527,SAIL Durgapur steel plant,Steel Authority of India Ltd,Steel Authority of India Ltd [100.0%],India,Asia Pacific,IND,23.54843,87.245247,67.0,2499.0,2,BF; BOF,1051763448.3990381,24939488850.16023,26,23.54166667,87.20833333,3.8373098447847895
P100000120524,SAIL IISCO steel plant,Steel Authority of India Ltd,Steel Authority of India Ltd [100.0%],India,Asia Pacific,IND,23.673236,86.926179,108.0,2499.0,1,BF; BOF,8192607807.984975,61839620752.38252,26,23.70833333,86.95833333,5.094150798800503
P100000120550,SAIL Paradip steel plant,Steel Authority of India Ltd,Steel Authority of India Ltd [100.0%],India,Asia Pacific,IND,20.317455,86.609001,,,0,BOF; Iron other/unspecified,1296918868.074968,3317137597.9265804,16,20.29166667,86.625,3.3176096709398872
P100001081803,SAIL Ranchi DRI plant,Steel Authority of India Ltd,Steel Authority of India Ltd [100.0%],India,Asia Pacific,IND,23.3356313803427,85.31236535745192,,,0,DRI,4723400472.798967,23275761714.081444,26,23.375,85.29166667,4.860880705944382
P100000120528,SAIL Rourkela steel plant,Steel Authority of India Ltd,Steel Authority of India Ltd [100.0%],India,Asia Pacific,IND,22.210804,84.86895,67.0,4200.0,2,BF; BOF,4251005039.579961,9248773806.302546,22,22.20833333,84.875,0.6807184968404164
P100000120076,Sansteel Minguang Co Ltd Fujian plant,Sansteel Minguang Co Ltd Fujian,Fujian Metallurgical Holding Co Ltd [53.4%]; unknown [46.6%],China,Asia Pacific,CHN,26.261109,117.614709,25.0,6799.0,1,BF; BOF,3154692864.404899,8440845980.47614,26,26.29166667,117.625,3.54940577320563
P100000121056,Shaanxi Hanzhong Iron & Steel Group Company,Shaanxi Hanzhong Iron & Steel Group Co,Shaanxi Hanzhong Iron & Steel Group Co [100.0%],China,Asia Pacific,CHN,33.132446,106.657646,25.33,700.0,1,BF; EAF,554486726.9337088,2225382733.2569275,26,33.125,106.625,3.150720197793326
P100000120237,Shaanxi Huaxin Special Steel Group Co Ltd,Shaanxi Huaxin Special Steel Group Co Ltd,Shaanxi Huaxin Special Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,34.523278,109.986042,24.54,1200.0,1,EAF,179102021.36746305,3967730209.0390596,27,34.54166667,109.95833333,3.2593518106259163
P100000120234,Shaanxi Longmen Steel Co Ltd,Shaanxi LONG MEN IRON&STEEL Co Ltd,Shaanxi Coal and Chemical Industry Co Ltd [95.9%]; unknown [4.1%],China,Asia Pacific,CHN,35.618466,110.575788,18.66,7200.0,2,BF; BOF; EAF,1050556946.8883605,14744904558.483444,26,35.625,110.54166667,3.168589560489683
P100000120236,Shaanxi Lueyang Iron and Steel Co Ltd,Shaanxi Lueyang Iron and Steel Co Ltd,Shanghai Lingtuo Enterprise Management Center LP [52.1%]; Hanzhong Investment Holding Group Co Ltd [18.6%]; DongLing Group Incorporated Co [17.6%]; Lueyang County Economic and Trade Bureau [11.1%]; unknown [0.5%],China,Asia Pacific,CHN,33.323678,106.167206,22.29,1900.0,2,BF; BOF,32314098.785076372,235071813.06369317,30,33.29166667,106.20833333,5.22276705884309
P100000120235,Shaanxi Steel Group Hanzhong Iron and Steel Co Ltd,Shangang Group Hanzhong Iron & Steel Co Ltd,Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],China,Asia Pacific,CHN,33.133192,106.671859,16.65,3000.0,1,BF; BOF,686629951.6960833,2225382733.2569275,26,33.125,106.70833333,3.516495119186415
P100000120162,Shagang Group Anyang Yongxing Special Steel Co Ltd,Shagang Group Anyang Yongxing Iron & Steel Co Ltd,Hengde International Co Ltd [27.4%]; Jiangsu Shagang Group Co Ltd [21.3%]; Zhangjiagang Free Trade Zone Rongrun Trade Co Ltd [16.8%]; unknown [12.4%]; Zhangjiagang Free Trade Zone Qianxing Investment Trade Co Ltd [10.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [6.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [5.2%],China,Asia Pacific,CHN,36.143573,114.149964,33.0,2600.0,2,BF; BOF,3691623504.775808,76441400310.91841,28,36.125,114.125,3.048158496119079
P100000121191,Shakambhari Ispat and Power Purulia steel plant,Shakambhari Ispat & Power Ltd,Shakambhari Group,India,Asia Pacific,IND,23.613861,86.789527,25.0,660.0,1,DRI; IF; BF,740366725.9212388,52368176028.56881,23,23.625,86.79166667,1.2576383810260037
P100000120243,Shandong Chuanyang Group Co Ltd,Shandong Chuanyang Group Co Ltd,Shandong Chuanyang Group Co Ltd [100.0%],China,Asia Pacific,CHN,36.894784,117.888366,19.69,,0,BF; BOF,3677756121.979178,132833631048.93161,29,36.875,117.875,2.5005242935950673
P100000120249,Shandong Fulun Iron and Steel Co Ltd,Fulun Iron & Steel Co Ltd,Shandong Xiangxin Investment Holding Co Ltd [93.3%]; unknown [6.7%],China,Asia Pacific,CHN,36.308447,117.540425,22.63,2700.0,2,BF; BOF,792299266.5563575,19264789088.982098,28,36.29166667,117.54166667,1.8692050679113312
P100000120241,Shandong Guangfu Group Co Ltd,Shandong Guangfu Group Co Ltd,natural person(s) [89.3%]; Shandong Chaote High End Equipment Technology Co Ltd [10.7%],China,Asia Pacific,CHN,36.863145,117.616918,39.0,,0,BF; BOF; EAF,833477595.0387985,55716060226.73611,29,36.875,117.625,1.50152852491738
P100000121150,Shandong Iron and Steel Co Ltd Laiwu Branch Aishan Street,Shandong Iron and Steel Co Ltd,Shandong Iron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,36.087717,117.827927,5.0,3850.0,1,BF; BOF,1723461254.4344203,23064420998.48088,28,36.125,117.79166667,5.272399697746885
P100000120337,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,Shandong Iron and Steel Co Ltd,Shandong Iron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,36.088504,117.850479,9.75,,0,BF; BOF; EAF,645335328.1557405,23382751704.847744,30,36.125,117.875,4.617521319613616
P100000120312,Shandong Iron and Steel Group Rizhao Co Ltd,Shandong IRON&STEEL Group Rizhao Co Ltd,Shandong Iron and Steel Co Ltd [50.6%]; Shandong Iron and Steel Group Co Ltd [34.0%]; Shandong Guohui Investment Co Ltd [9.7%]; Shandong Caixin Asset Operation Co Ltd [4.9%]; unknown [0.8%],China,Asia Pacific,CHN,35.188969,119.383723,17.0,8500.0,1,BF; BOF; EAF,784949051.4879102,17666682118.644394,13,35.20833333,119.375,2.2944659680609503
P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,Shandong Iron & Steel Group Yongfeng Lingang Corp,Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],China,Asia Pacific,CHN,35.137061,119.068319,4.69,5400.0,1,BF; BOF,238915176.01580334,9753154820.245314,24,35.125,119.04166667,2.7700515746950685
P100000120238,Shandong Iron and Steel Group Yongfeng Zibo Co Ltd,Shandong Iron Steel Group Yongfeng Zibo Co Ltd,Shandong Iron and Steel Group Co Ltd [35.0%]; Qihe Zhongxin Investment Co Ltd [34.7%]; Yongfeng Group Co Ltd [15.3%]; Shandong Guohui Investment Co Ltd [10.0%]; Shandong Caixin Asset Operation Co Ltd [5.0%],China,Asia Pacific,CHN,36.906036,118.111833,4.74,,0,BF; BOF,5698841287.0221615,136955660178.24161,29,36.875,118.125,3.6442991393039534
P100001063692,Shandong Jinguan Metallurgical Technology Co Ltd,Shandong Jinguan Metallurgical Technology Co Ltd,Shandong Jinguan Metallurgical Technology Co Ltd [100.0%],China,Asia Pacific,CHN,37.449126,116.396787,22.79,2810.0,2,EAF,9904946687.227655,43214153692.66725,28,37.45833333,116.375,2.178711612039555
P100000120255,Shandong Laigang Yongfeng Steel Co Ltd,Shandong Laigang Yongfeng Steel Corp,Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],China,Asia Pacific,CHN,36.7993,116.8026,19.55,,0,BF; BOF,2781115807.54017,195609506147.86755,29,36.79166667,116.79166667,1.2915912562724137
P100000120251,Shandong Longsheng Iron and Steel Co Ltd,Shandong Longsheng Iron and Steel Co Ltd,Jinghua Rigang Holding Group Co Ltd [50.0%]; natural person(s) [30.4%]; unknown [19.7%],China,Asia Pacific,CHN,36.891189,118.187041,18.07,,0,BF; BOF,2852374041.5661826,127803991932.70581,28,36.875,118.20833333,2.6128146289321497
P100000120248,Shandong Luli Steel Co Ltd,Shandong Luli Steel Co Ltd,Luli Group Co Ltd [49.0%]; unknown [39.6%]; natural person(s) [11.4%],China,Asia Pacific,CHN,36.970875,118.955444,33.0,1400.0,1,BF; BOF,309288577.011094,35092020109.56995,31,36.95833333,118.95833333,1.418001494229779
P100000120252,Shandong Minyuan Iron and Steel Co Ltd,Shandong Minyuan Steel & Iron Co Ltd,Shandong Minyuan Steel & Iron Co Ltd [100.0%],China,Asia Pacific,CHN,36.728409,117.426582,19.7,,0,BF; BOF,5882085161.067249,57282828041.56949,27,36.70833333,117.45833333,3.6045118071468414
P100000120247,Shandong Shouguang Juneng Special Steel Co Ltd,Shandong Shouguang Juneng SPECIAL Steel Co Ltd,natural person(s) [44.4%]; unknown [15.3%]; Shouguang Zhirun Investment Co Ltd [13.4%]; Shouguang Shengda Investment Co Ltd [10.4%]; Shouguang Shanyue Qingfeng Economic and Trade Co Ltd [8.3%]; Shouguang Zhitao Trading Co Ltd [3.2%]; Shouguang Xingchen Dahai Trading Co Ltd [2.5%]; Shouguang Yunxin Economic and Trade Co Ltd [2.5%],China,Asia Pacific,CHN,36.939125,118.785598,23.21,2850.0,1,BF; BOF; EAF,1440684200.7685635,32050209982.774624,28,36.95833333,118.79166667,2.2029024582995724
P100001063638,Shandong Taigang Xinhai Stainless Steel Co Ltd,Shandong Taigang Xinhai Stainless Steel Co Ltd,Shandong Taigang Xinhai Stainless Steel Co Ltd [100.0%],China,Asia Pacific,CHN,35.228556,119.084178,10.07,1860.0,1,BF; BOF,374021532.01611346,9458763157.781727,26,35.20833333,119.125,4.33685471748012
P100000120245,Shandong Taishan Steel Group Co Ltd,Shandong Taishan Steel Group Co Ltd,Guang Yang An Tai Holdings Ltd [91.0%]; Jinan Yanshan Investment Co Ltd [9.0%],China,Asia Pacific,CHN,36.22141,117.627728,57.0,,0,BOF; BF; EAF,6228848405.062526,24084622143.53253,29,36.20833333,117.625,1.4745137008411835
P100000121146,Shandong Xinhua Special Steel Group Co Ltd,Shandong Xinhua Special Steel Group Co Ltd,Shandong Xinhua Special Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,36.256175,116.179833,18.47,,0,BF; BOF,783615313.084411,11074777483.821833,29,36.29166667,116.20833333,4.701325494286266
P100000120210,Shanghai Meishan Iron and Steel Co Ltd,Shanghai Meishan Iron & Steel Co Ltd,Baoshan Iron & Steel Co Ltd [77.0%]; China Development Bank Corp [9.1%]; The China Orient Asset Management Co Ltd [7.0%]; Nanjing State-Owned Assets Investment & Management Holding (Group) Co Ltd [6.8%],China,Asia Pacific,CHN,31.902969,118.61667,57.0,7600.0,1,BF; BOF,3051454698.510215,433566185514.9951,27,31.875,118.625,3.207913852868486
P100000120270,Shanxi Changxin Industrial Co Ltd,Shanxi Changxin Industry Co Ltd,Shanxi Changxin Industry Co Ltd [100.0%],China,Asia Pacific,CHN,36.326589,113.117181,37.0,1520.0,1,BF; BOF,2719454994.077153,57194942525.12236,29,36.29166667,113.125,3.9458893170968117
P100000121152,Shanxi Dongfang Hengliu Precision Casting Co,Shanxi Dongfang Hengliu Precision Casting Co,Shanxi Dongfang Hengliu Precision Casting Co [100.0%],China,Asia Pacific,CHN,36.080051,111.647754,16.04,,0,BF; BOF,586782703.6351858,41356599957.62777,30,36.04166667,111.625,4.732917372847866
P100000120268,Shanxi Gaoyi Steel Co Ltd,Shanxi Gaoyi Steel Co Ltd,Shanxi Gaoyi Steel Co Ltd [100.0%],China,Asia Pacific,CHN,35.586841,111.258436,29.0,2700.0,1,BF; BOF,2190467911.060826,12910462547.39323,28,35.625,111.29166667,5.198979769696239
P100000120266,Shanxi Hongda Iron and Steel Group Co Ltd,Shanxi HONGDA Iron and Steel Group Co Ltd,Shanxi HONGDA Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,35.701895,110.786826,26.81,2300.0,1,BF; BOF,250634379.58227268,11052557794.235443,30,35.70833333,110.79166667,0.8387905252837409
P100000120406,Shanxi Huaqiang Iron and Steel Co Ltd,Shanxi HUAQIANG Iron and Steel Co Ltd,Shanxi HUAQIANG Iron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,35.670848,111.378887,22.84,0.0,1,BF,402152281.1129497,13065059608.429657,30,35.70833333,111.375,4.182940322789926
P100000120267,Shanxi Huaxinyuan Steel and Iron Group Co Ltd,Hejin Huaxinyuan Steel & Iron Co Ltd,Hejin Huaxinyuan Steel & Iron Co Ltd [100.0%],China,Asia Pacific,CHN,35.605506,110.652056,23.12,1150.0,1,BF; BOF,1208145259.4777637,15237950599.103107,27,35.625,110.625,3.2680737453055553
P100000120274,Shanxi Jianlong Industrial Co Ltd,Shanxi Jianlong Industrial Co Ltd,Beijing Jianlong Investment Co Ltd [87.6%]; unknown [12.4%],China,Asia Pacific,CHN,35.417405,111.303919,25.91,4750.0,2,BF; BOF,384406160.84900844,10420441282.326838,30,35.45833333,111.29166667,4.684440246471042
P100000120316,Shanxi Jinnan Iron and Steel Group Co Ltd,Shanxi Jinnan Iron and Steel Group Co Ltd,Shanxi Jinnan Holding Group Co Ltd [100.0%],China,Asia Pacific,CHN,35.678541,111.51465,12.0,4800.0,1,BF; BOF,162446633.34105244,11181969511.28716,27,35.70833333,111.54166667,4.11424296223326
P100000120262,Shanxi Liheng Steel Co Ltd,Shanxi Liheng Iron and Steel Co Ltd,Shanxi Liheng Iron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,35.701541,111.42671,17.0,,0,BF; BOF,747390169.8949468,12388554602.370695,26,35.70833333,111.45833333,2.953599215212089
P100000120308,Shanxi Meijin Iron and Steel Co Ltd Dongyu Town,Shanxi Meijin Iron and Steel Co Ltd,Meijin Energy Group Co Ltd [50.0%]; China New Energy Group Ltd [48.0%]; unknown [2.0%],China,Asia Pacific,CHN,37.571354,112.229791,22.32,1700.0,2,BOF; BF,1679834580.032344,15890424232.047594,29,37.54166667,112.20833333,3.804592629057692
P100000121151,Shanxi Meijin Iron and Steel Co Ltd Yuanping City,Shanxi Meijin Iron and Steel Co Ltd,Meijin Energy Group Co Ltd [50.0%]; China New Energy Group Ltd [48.0%]; unknown [2.0%],China,Asia Pacific,CHN,38.7393,112.689086,,,0,BF; BOF,2498747960.66294,4813024117.569751,30,38.70833333,112.70833333,3.8268249031398325
P100000120258,Shanxi Taigang Stainless Steel Co Ltd,Shanxi Taigang Stainless Steel Co Ltd,Shanxi Taigang Stainless Steel Co Ltd [100.0%],China,Asia Pacific,CHN,37.931488,112.539321,27.69,12460.0,1,BF; BOF; EAF,24668432523.352684,350657524309.16284,29,37.95833333,112.54166667,2.992146812411448
